term,coef,std_err,p_value,n_obs,r_squared,model,formula,note,exposure_source
C(city)[T.Urumqi],-0.24856961864421562,0.13577214428538256,0.0671326252798305,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Weifang],-0.19194899743320815,0.1292547850399109,0.137532262268434,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Wenshan],-0.0656377512307062,0.1307537011025836,0.6156707850148452,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Wenzhou],-0.31626351777383943,0.14244697135088596,0.02640388350723298,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Wuhai],-0.4615380979339325,0.14685610878390723,0.0016734512092686756,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Wuhan],0.02263109250252028,0.01895064289993442,0.2323948986563713,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Wuhu],-0.26371384551674587,0.11849009786821192,0.02603969411007611,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Wuxi],-0.23206226007541325,0.14640347852901184,0.11294655407356596,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Wuzhong],-0.06299359402910443,0.16299620964505723,0.6991465773267866,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xi'an],-0.06234912837518891,0.027086461891246933,0.021343307681572776,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xiamen],0.04365263484990614,0.13247309983305464,0.7417621147546137,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xiangtan],-0.06563775123070625,0.13075370110258355,0.6156707850148448,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xiangyang],-0.29959827359395186,0.12463899936613586,0.016228835913287745,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xianyang],-0.15343058125428646,0.1410544931877106,0.27671000771550114,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xichang],-0.06563775123070709,0.13075370110258355,0.6156707850148402,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xingtai],-0.06563775123070625,0.13075370110258355,0.6156707850148448,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xinyu],-0.3164034652791924,0.17243583478261768,0.0665196894843571,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xuchang],0.027443393196074722,0.21913547288605184,0.9003376457402568,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Xuzhou],-0.3059693363602935,0.1571926956775606,0.0515994763120802,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yancheng],-0.328396608170492,0.12870253335455753,0.010723140263030572,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yangzhong],-0.4615380979339302,0.14685610878390692,0.0016734512092687287,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yangzhou],-0.3139974408822218,0.12444595792270152,0.011630446554906691,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yantai],-0.2222006377315429,0.1298056180759065,0.08693441160163927,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yibin],-0.46153809793393114,0.14685610878390692,0.0016734512092686903,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yichang],-0.26632207939309044,0.1330461547272754,0.04531410150258195,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yinchuan],-0.2841509352627152,0.13092732698098325,0.029984498135419247,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yingtan],-0.09238103503514408,0.1199716798946796,0.441285843184135,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yixing],-0.40805153032505703,0.1489219796872819,0.0061432524419458776,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yueyang],-0.16871407012267103,0.1380611941446014,0.22169861311454875,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Yulin],-0.3639300886635104,0.13614901299882146,0.0075170033976380436,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zaozhuang],-0.04177504928998488,0.1484106834284471,0.7783401466797641,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhangjiagang],-0.056072989825766806,0.14685610878390704,0.7025929110256179,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhangzhou],-0.10370315101444283,0.1337140884986831,0.4380094772411991,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhanjiang],-0.23684464077788278,0.1311434737075263,0.07091890263401772,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhaoyuan],-0.4080515303250576,0.14892197968728194,0.006143252441945819,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhengzhou],-0.10819561695853298,0.03444277737680162,0.0016819096649902654,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhenjiang],-0.40805153032505515,0.14892197968728105,0.006143252441945819,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhongshan],-0.059972205120832234,0.2287873624422917,0.7932206328898659,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhuhai],-0.4080515303250593,0.148921979687282,0.0061432524419456225,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zhuzhou],-0.16637595444610978,0.13246286225210174,0.20910885523602796,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(city)[T.Zibo],-0.22220063773153026,0.12980561807590651,0.08693441160165723,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C14],-0.1269675798279537,0.10048103019132881,0.20637452679607238,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C17],-0.22222919672682334,0.14884955057320975,0.13544278326416628,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C22],0.18582233359824551,0.09256248293319812,0.044692831851296355,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C26],-2.8558995269628573e-05,0.09978008200600191,0.9997716299623287,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C27],-0.16225699160598314,0.2288839377417401,0.47838336777485047,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C30],-0.015312047863653866,0.10726788319720085,0.886490884542568,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C31],-0.29351490317187884,0.10484502703746001,0.005117992655509691,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C33],-0.103104877887232,0.1061259635044413,0.3312829180465615,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C34],0.23930890120711912,0.09259292050972574,0.009751267494657679,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C35],-0.01834205433128358,0.1960654306330268,0.925466089487498,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C36],0.022402387744906417,0.11691377853627617,0.8480440996834842,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C37],-0.11381284555185896,0.10017671340508949,0.2559060202853952,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C38],0.0021063609904488217,0.12482889389384115,0.9865371460892283,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C39],-0.026974078319760564,0.10051293776693908,0.7884189613002202,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C39_ai_server],0.035822682886686996,0.09166621511987971,0.6959488973122836,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C39_battery],0.09417426855238095,0.14001156005862367,0.501190469757496,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C39_semi],-0.15074849420445502,0.12677119186963123,0.2343852037775518,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(industry_code)[T.C40],-0.19618602231401427,0.19167551024213136,0.3060563681059354,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
C(year)[T.2025],0.053486567608872805,0.04186921710135718,0.20143721775227974,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
post_pilot,-0.018588570104279,0.11515770754743454,0.8717638947188309,380,0.4540465328668911,city_industry_post_pilot,log1p_projects ~ post_pilot + C(city) + C(industry_code) + C(year),"city, industry, and year FE (exploratory)",ex_ante
Intercept,0.8314639064571934,0.12735097339090745,6.624704675719483e-11,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(city)[T.Anqing],-0.10529207333794943,0.10292959771707842,0.3063303783323913,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(city)[T.Anshan],-0.3767034047631023,0.11832038363774958,0.0014537676359099886,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(city)[T.Baise],-0.1594224180331797,0.10980718717672225,0.14654622198361983,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
